Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
49341,0.71,2,3,3,63.5,57.0,2096,5.63,5.67,3.59
22349,2.01,4,1,4,58.6,61.0,10401,8.18,8.14,4.78
37904,0.41,5,4,6,61.0,57.0,1007,4.78,4.8,2.92
12300,1.09,4,3,3,62.4,59.0,5219,6.53,6.48,4.06
1662,0.9,2,1,4,63.9,58.0,3024,6.15,6.08,3.91
33071,0.32,5,3,8,61.4,55.0,814,4.42,4.47,2.73
23752,1.6,4,3,4,62.1,60.0,11796,7.51,7.44,4.64
20846,1.26,3,5,4,61.4,59.0,9071,6.86,6.96,4.24
1218,0.72,5,6,2,62.4,57.0,2939,5.71,5.74,3.57
21622,1.06,5,6,6,61.0,57.0,9712,6.63,6.54,4.02
15935,1.29,5,2,3,61.9,56.0,6372,6.97,7.03,4.33
41423,0.58,5,1,3,62.1,55.0,1227,5.31,5.39,3.32
15799,1.12,5,4,4,62.1,57.0,6322,6.63,6.6,4.11
14228,1.04,4,6,3,59.6,59.0,5766,6.59,6.56,3.92
33653,0.39,4,6,2,63.0,61.0,834,4.65,4.62,2.92
45655,0.25,3,6,6,63.1,55.0,526,3.98,4.04,2.53
42230,0.62,4,6,2,58.6,58.0,1291,5.58,5.52,3.25
53836,0.85,4,7,2,60.5,60.0,2737,6.11,6.06,3.68
53170,0.71,4,6,3,59.5,62.0,2629,5.85,5.74,3.45
37374,0.4,5,7,4,61.3,57.0,982,4.75,4.77,2.92
9526,0.9,3,3,6,61.8,60.0,4617,6.11,6.15,3.79
2419,0.91,1,3,3,64.8,57.0,3180,6.12,6.07,3.95
34591,0.37,5,1,3,61.4,57.0,469,4.62,4.66,2.85
27463,2.33,3,2,3,60.7,56.0,18119,8.55,8.61,5.21
32303,0.35,2,6,2,64.0,55.0,454,4.45,4.49,2.86
834,0.52,5,5,7,61.2,56.0,2867,5.21,5.19,3.18
9083,1.07,4,4,2,62.0,59.0,4523,6.54,6.5,4.04
9476,1.02,3,3,3,62.6,59.0,4604,6.38,6.43,4.01
42710,0.56,5,5,3,61.4,57.0,1340,5.28,5.3,3.25
52478,0.77,4,6,2,60.8,58.0,2519,5.96,5.98,3.63
12567,1.02,3,6,3,63.2,61.0,5278,6.37,6.31,4.01
13194,1.02,4,3,4,62.4,58.0,5454,6.43,6.39,4.0
29581,0.41,3,6,3,61.8,60.0,705,4.74,4.78,2.94
34083,0.36,5,7,4,61.1,57.0,852,4.58,4.62,2.81
42857,0.54,4,4,3,60.8,59.0,1356,5.27,5.23,3.19
22988,1.23,5,5,6,61.8,56.0,11040,6.84,6.89,4.24
44280,0.53,5,4,4,61.8,55.0,1577,5.19,5.22,3.21
5623,1.03,1,6,2,65.3,59.0,3876,6.3,6.25,4.1
11935,1.09,4,6,2,61.4,58.0,5127,6.67,6.63,4.08
4594,0.9,3,2,5,63.3,58.0,3656,6.07,6.1,3.85
15124,1.19,4,3,3,61.3,58.0,6078,6.82,6.78,4.17
10315,1.03,3,4,3,63.2,58.0,4764,6.43,6.38,4.05
9699,0.4,2,1,5,63.5,56.0,589,4.69,4.7,2.98
2529,0.7,5,4,6,60.8,56.0,3205,5.75,5.79,3.51
32021,0.41,3,3,3,58.1,61.0,778,4.91,4.97,2.87
52278,0.7,4,5,3,61.0,60.0,2492,5.75,5.72,3.5
19503,1.7,2,1,4,63.6,59.0,8134,7.53,7.48,4.77
29483,0.32,3,6,4,60.5,55.0,702,4.43,4.49,2.7
40355,0.43,4,5,5,61.0,57.0,1129,4.89,4.84,2.97
25939,1.7,3,4,5,63.5,56.0,15102,7.64,7.53,4.82
4795,1.2,1,3,2,65.6,57.0,3696,6.73,6.57,4.36
30865,0.33,4,4,4,62.6,58.0,743,4.44,4.41,2.77
19599,1.57,5,1,3,62.4,57.0,8221,7.51,7.4,4.65
31131,0.31,5,6,6,62.5,54.0,755,4.34,4.37,2.72
4392,0.31,5,7,3,62.6,56.0,571,4.33,4.36,2.72
38305,0.37,2,4,2,63.4,57.0,487,4.55,4.57,2.89
33854,0.3,4,6,4,60.0,58.0,844,4.4,4.37,2.63
14468,1.08,5,3,4,62.1,56.0,5839,6.59,6.56,4.08
7658,1.21,2,1,2,63.7,55.0,4269,6.81,6.75,4.32
39343,0.38,5,6,6,61.9,53.8,1073,4.66,4.7,2.9
18589,1.22,5,3,4,62.8,56.0,7584,6.81,6.75,4.26
41707,0.53,4,5,2,62.5,57.0,1242,5.17,5.11,3.21
32480,0.3,5,6,4,61.8,55.0,795,4.34,4.36,2.69
53692,1.0,2,5,1,64.2,59.0,2717,6.26,6.3,4.03
20229,1.5,3,1,5,61.3,59.0,8662,7.36,7.41,4.53
35381,0.41,5,4,5,61.6,57.0,899,4.74,4.77,2.93
51270,0.73,3,6,2,59.6,57.0,2359,5.87,5.91,3.51
46808,0.77,3,1,3,62.3,58.0,1807,5.86,5.89,3.66
10643,1.11,3,4,4,63.4,56.0,4834,6.62,6.54,4.18
26802,1.8,5,3,5,62.0,57.0,16683,7.84,7.78,4.84
48942,0.71,1,4,3,65.0,58.0,2045,5.57,5.53,3.61
7653,0.9,2,4,4,63.6,58.0,4269,6.08,6.12,3.88
43097,0.52,5,5,3,62.0,55.0,1383,5.14,5.17,3.19
6870,0.91,4,3,4,59.9,62.0,4128,6.33,6.26,3.77
10644,1.03,3,3,3,60.8,60.0,4836,6.47,6.5,3.94
44144,0.51,3,7,3,63.2,55.0,1562,5.12,5.07,3.22
1390,0.24,5,4,7,62.0,55.0,559,4.01,4.03,2.49
50731,0.72,5,4,2,62.3,54.0,2295,5.76,5.79,3.6
21367,0.36,5,7,3,62.2,53.0,626,4.57,4.59,2.85
555,0.9,4,4,3,60.6,62.0,2830,6.21,6.13,3.74
18746,1.52,5,2,2,60.2,57.0,7661,7.47,7.38,4.47
16742,1.2,5,3,4,62.0,56.0,6666,6.86,6.81,4.24
35965,0.25,2,6,6,64.9,58.0,476,3.95,3.97,2.57
3293,0.83,3,6,3,63.5,58.0,3365,5.93,5.98,3.78
9952,0.9,3,4,7,63.3,58.0,4697,6.05,6.14,3.86
9186,0.9,3,5,3,63.3,55.0,4545,6.18,6.12,3.89
7865,1.16,1,4,2,60.1,60.0,4307,6.9,6.72,4.09
1317,0.79,5,2,5,62.2,57.0,2958,5.89,5.94,3.68
26530,2.07,5,2,2,62.0,55.0,16189,8.12,8.22,5.07
20385,0.31,4,4,5,59.5,59.0,625,4.4,4.47,2.64
11121,0.71,5,5,7,61.1,54.0,4937,5.78,5.84,3.55
40345,0.51,2,4,2,63.6,54.0,1129,5.08,5.05,3.22
27977,0.3,3,6,4,62.4,57.0,658,4.24,4.29,2.66
38344,0.32,5,4,8,62.4,55.0,1020,4.42,4.4,2.75
14739,1.15,2,3,5,64.3,54.0,5935,6.66,6.62,4.27
32157,0.28,5,6,7,60.6,55.0,787,4.28,4.3,2.6
44150,0.62,5,4,3,61.6,56.0,1563,5.46,5.55,3.39
42531,0.4,5,5,7,61.3,56.0,1323,4.76,4.73,2.91
37952,0.41,5,5,5,61.3,57.0,1007,4.77,4.79,2.93
25815,2.31,3,1,4,59.7,60.0,14830,8.53,8.59,5.11
39464,0.5,1,3,3,62.3,60.0,1078,5.09,5.06,3.16
48514,0.58,5,4,5,62.6,54.0,1984,5.34,5.3,3.33
38156,0.32,5,7,6,61.7,55.0,1014,4.42,4.39,2.72
18694,0.29,5,6,5,60.6,55.0,619,4.33,4.35,2.63
46337,0.58,5,6,3,61.6,55.0,1758,5.38,5.33,3.3
18296,1.54,3,2,2,63.3,60.0,7437,7.34,7.31,4.64
2979,1.05,5,4,2,59.6,57.0,3299,6.58,6.53,3.91
25039,0.3,4,5,3,62.1,61.0,641,4.29,4.25,2.65
17846,1.07,5,4,5,61.8,55.0,7198,6.59,6.55,4.06
53925,0.79,5,2,3,61.6,56.0,2756,5.95,5.97,3.67
34725,0.39,5,6,4,60.8,57.0,875,4.73,4.75,2.88
50933,0.7,4,7,2,62.1,60.0,2319,5.73,5.71,3.55
29357,0.31,4,4,4,61.5,60.0,698,4.34,4.31,2.66
53262,0.7,4,4,5,62.6,58.0,2648,5.64,5.61,3.52
43207,0.54,5,4,3,61.5,55.1,1395,5.25,5.27,3.23
2771,0.7,5,4,4,61.9,56.0,3253,5.68,5.7,3.52
1545,0.83,3,6,3,62.1,58.0,3002,6.01,6.04,3.74
44700,0.5,2,5,5,61.4,61.0,1613,5.03,5.04,3.09
40157,0.35,5,4,8,61.8,55.0,1116,4.56,4.54,2.81
53332,0.72,3,6,2,59.7,59.0,2655,5.77,5.82,3.46
21034,0.31,5,4,5,61.3,56.0,625,4.36,4.38,2.68
8453,1.0,3,4,3,62.6,57.0,4413,6.31,6.37,3.97
23548,1.51,3,5,3,60.7,60.0,11560,7.39,7.43,4.5
29406,0.33,5,4,5,61.9,55.0,699,4.44,4.49,2.77
12418,1.09,4,6,3,62.7,58.0,5237,6.6,6.55,4.12
21968,1.3,5,4,5,62.0,55.0,10038,6.98,7.02,4.34
51324,0.31,3,4,4,62.6,57.0,544,4.3,4.32,2.7
26630,2.22,2,2,2,63.2,57.0,16398,8.23,8.28,5.22
42375,0.43,5,3,8,62.2,55.0,1304,4.87,4.84,3.02
45574,0.52,3,4,5,61.1,58.0,1689,5.16,5.19,3.16
46861,0.53,4,4,5,60.1,58.0,1813,5.32,5.27,3.18
8582,1.15,4,5,2,62.2,59.0,4437,6.7,6.62,4.14
3780,1.01,4,2,2,62.9,58.0,3461,6.34,6.31,3.98
17532,1.0,4,5,5,59.2,60.0,7056,6.53,6.48,3.85
4668,1.01,1,4,3,66.1,56.0,3671,6.26,6.2,4.12
51077,0.52,5,5,7,62.3,56.0,2333,5.14,5.16,3.21
11462,1.03,3,6,3,61.3,60.0,5010,6.51,6.53,4.0
32739,0.31,5,5,4,61.9,55.0,802,4.39,4.37,2.71
51515,0.7,1,4,5,65.8,61.0,2384,5.61,5.46,3.64
32625,0.23,3,6,6,61.4,55.0,458,3.92,3.99,2.43
294,0.74,5,3,5,61.8,58.0,2797,5.77,5.81,3.58
41163,0.52,3,6,2,62.9,56.0,1200,5.08,5.12,3.21
42025,0.53,3,4,3,62.5,55.0,1267,5.12,5.24,3.24
27566,2.4,5,3,2,62.0,55.0,18374,8.57,8.6,5.32
12713,0.26,5,6,6,62.3,57.0,599,4.06,4.09,2.54
19980,1.01,3,5,6,61.9,56.0,8525,6.42,6.48,3.99
9116,1.11,2,6,2,58.3,60.0,4532,6.76,6.83,3.96
1741,0.76,5,3,4,61.4,57.0,3038,5.85,5.88,3.6
49193,0.61,2,5,5,61.9,60.0,2076,5.39,5.41,3.34
20407,1.5,5,5,3,60.9,56.0,8770,7.43,7.36,4.5
33421,0.32,5,3,6,61.7,56.0,828,4.42,4.37,2.71
15393,1.1,5,5,4,60.0,57.0,6166,6.76,6.71,4.04
36215,0.36,4,4,5,62.3,59.0,932,4.55,4.5,2.82
11520,1.17,3,4,3,63.3,61.0,5025,6.65,6.59,4.19
42254,0.5,2,6,3,62.5,59.0,1293,5.04,5.07,3.16
9650,1.12,4,2,3,62.0,56.0,4641,6.73,6.65,4.15
53218,0.71,5,5,2,62.1,56.0,2637,5.75,5.7,3.56
8333,1.0,3,3,2,63.7,58.0,4395,6.31,6.35,4.03
45840,0.6,3,5,3,62.1,57.4,1715,5.39,5.45,3.35
9741,0.9,5,5,3,61.7,57.0,4657,6.25,6.2,3.84
51102,1.03,4,3,1,62.9,59.0,2336,6.41,6.3,4.0
21366,0.38,5,2,3,61.6,57.0,626,4.62,4.66,2.86
44027,0.51,5,6,3,62.7,55.0,1546,5.1,5.07,3.19
45990,0.53,5,5,4,61.3,55.0,1723,5.22,5.25,3.21
32916,0.44,5,6,3,61.1,56.0,810,4.9,4.92,3.0
29133,0.33,3,4,6,61.4,55.0,692,4.46,4.5,2.75
29015,0.31,5,4,6,61.3,56.0,687,4.37,4.41,2.69
36071,0.4,4,7,3,63.0,57.0,924,4.7,4.66,2.95
3443,0.77,5,5,5,62.1,57.0,3387,5.88,5.84,3.64
50591,0.71,2,3,3,58.4,62.1,2282,5.8,5.83,3.4
18073,1.33,4,3,3,61.9,58.0,7302,7.04,6.98,4.34
35378,0.41,5,4,5,61.5,56.0,899,4.77,4.79,2.94
42728,0.58,5,7,2,61.2,57.0,1342,5.36,5.4,3.29
17361,1.01,5,6,4,61.3,57.0,6968,6.49,6.46,3.97
46727,0.7,3,2,2,62.4,58.0,1795,5.64,5.68,3.53
28244,0.33,5,3,6,61.7,56.0,666,4.41,4.44,2.73
53274,0.81,3,4,2,62.7,56.0,2649,5.91,5.96,3.72
12917,1.28,4,3,2,60.2,60.0,5376,6.97,6.93,4.31
51756,0.62,5,5,5,62.0,54.0,2406,5.46,5.5,3.4
47073,0.52,5,7,4,62.3,56.0,1822,5.11,5.16,3.2
16175,0.9,3,6,6,62.0,55.0,6466,6.08,6.17,3.8
43075,0.54,5,3,4,62.0,54.0,1378,5.22,5.27,3.25
37901,0.41,5,5,5,61.8,56.0,1007,4.75,4.79,2.95
28184,0.37,4,6,2,59.5,61.0,666,4.7,4.68,2.79
30889,0.42,3,6,3,60.0,61.0,743,4.85,4.88,2.92
6008,1.04,4,2,2,61.6,56.0,3960,6.56,6.49,4.02
9127,1.2,5,1,3,62.5,55.0,4536,6.84,6.79,4.26
52641,0.24,3,6,6,62.9,59.0,552,3.97,4.01,2.51
20842,1.51,3,4,2,62.4,56.0,9069,7.25,7.29,4.54
22804,1.55,4,3,4,62.7,57.0,10827,7.42,7.36,4.63
26454,2.07,4,2,3,62.3,60.0,15992,8.16,8.12,5.07
27751,0.32,4,2,5,62.6,58.0,648,4.4,4.38,2.75
41426,0.51,2,3,3,63.7,56.0,1227,5.1,5.07,3.24
51392,0.71,3,4,5,63.5,56.0,2368,5.67,5.63,3.59
34940,0.23,3,3,6,62.0,55.0,378,3.93,3.95,2.44
12150,1.0,4,6,3,61.1,60.0,5174,6.47,6.42,3.94
14870,1.01,3,5,4,61.1,56.0,5988,6.49,6.56,3.99
38707,0.35,5,4,8,61.8,56.0,1041,4.57,4.52,2.81
44277,0.51,3,3,6,62.2,61.0,1577,5.06,5.1,3.16
13366,0.24,3,5,5,62.5,58.0,419,3.95,3.96,2.47
3521,0.71,5,5,4,62.2,55.0,3405,5.72,5.76,3.57
44588,0.59,5,6,3,62.0,57.0,1607,5.36,5.39,3.33
50362,0.53,5,4,8,61.8,57.0,2247,5.18,5.22,3.21
31076,0.33,3,4,6,61.9,58.0,752,4.39,4.43,2.73
50543,0.66,2,4,5,59.6,60.2,2275,5.66,5.71,3.38
45972,0.3,2,6,3,63.2,57.0,526,4.25,4.3,2.7
23920,1.59,5,3,5,61.8,57.0,12047,7.42,7.49,4.61
24149,1.51,4,6,3,62.4,59.0,12319,7.33,7.29,4.56
23394,0.36,3,6,4,59.9,55.0,631,4.66,4.69,2.8
3791,0.73,5,3,6,61.6,56.0,3463,5.8,5.82,3.57
49703,0.61,5,7,4,61.0,57.0,2147,5.45,5.47,3.33
31310,0.32,5,7,4,62.0,55.0,758,4.37,4.41,2.72
9357,1.09,5,4,2,62.1,56.0,4586,6.59,6.66,4.12
15421,1.01,4,5,5,62.6,58.0,6176,6.48,6.37,4.02
52444,0.53,4,6,7,60.8,59.0,2514,5.23,5.17,3.16
10727,0.31,4,2,3,60.7,58.0,593,4.42,4.38,2.67
27633,2.4,2,2,3,56.9,62.0,18541,8.87,8.81,5.03
26912,2.01,5,4,2,61.0,54.0,16922,8.01,8.13,4.92
35730,0.3,4,7,4,62.3,58.0,911,4.32,4.29,2.68
34084,0.36,5,7,4,61.5,57.0,852,4.56,4.58,2.81
42216,0.42,5,4,8,61.9,53.0,1289,4.83,4.87,3.0
4877,0.73,5,6,6,62.0,57.0,3714,5.79,5.73,3.57
24174,2.01,5,2,2,62.1,55.0,12349,8.12,8.08,5.03
13311,1.01,5,4,3,61.1,58.0,5497,6.43,6.49,3.95
12420,1.09,5,3,3,62.3,55.0,5238,6.58,6.62,4.11
6100,0.91,4,4,3,62.8,58.0,3975,6.18,6.15,3.87
26642,2.0,2,7,2,60.3,56.0,16425,8.08,8.11,4.88
12576,1.2,3,3,2,62.1,59.0,5280,6.75,6.8,4.21
4937,0.9,4,3,3,60.7,59.0,3730,6.26,6.19,3.78
4545,1.0,4,4,2,63.0,56.0,3640,6.37,6.33,4.0
53438,0.7,4,6,4,60.8,58.0,2673,5.7,5.74,3.48
34539,0.43,5,3,5,61.1,57.0,868,4.88,4.91,2.99
47086,0.7,2,1,2,58.7,58.0,1824,5.74,5.85,3.4
32497,0.43,4,7,3,62.4,60.0,796,4.79,4.82,3.0
47285,0.3,2,2,3,63.4,57.0,394,4.23,4.25,2.69
4065,0.31,4,7,3,61.4,58.0,571,4.33,4.36,2.67
49679,0.53,5,6,5,60.1,57.0,2143,5.25,5.31,3.17
51037,0.75,4,3,3,60.2,59.0,2329,5.92,5.88,3.55
10022,0.31,5,2,3,60.9,57.0,414,4.36,4.41,2.67
23588,1.57,3,3,5,62.8,60.0,11605,7.36,7.44,4.65
47380,0.54,5,4,5,62.0,56.0,1847,5.24,5.21,3.24
11981,1.06,4,5,3,61.0,58.0,5142,6.6,6.65,4.04
28472,0.32,4,4,4,58.4,57.0,672,4.53,4.51,2.64
2857,0.9,2,6,3,62.2,65.0,3274,6.13,6.08,3.8
29269,0.31,4,6,3,62.7,58.0,698,4.33,4.31,2.71
43138,0.56,5,3,4,61.2,57.0,1388,5.29,5.33,3.25
48388,0.5,2,4,7,63.3,56.0,1966,5.07,5.1,3.22
10278,1.21,3,1,4,59.9,59.0,4754,6.86,6.92,4.13
24346,1.21,5,5,7,62.0,58.0,12613,6.82,6.86,4.24
42387,0.6,2,1,5,58.9,60.5,1306,5.5,5.57,3.26
46799,0.7,4,5,2,60.6,57.0,1806,5.81,5.74,3.5
12910,1.09,5,3,3,62.1,55.0,5376,6.6,6.64,4.11
19880,1.23,5,3,8,61.3,57.0,8431,6.87,6.92,4.23
37193,0.51,5,4,2,60.6,57.0,973,5.17,5.2,3.14
42880,0.53,5,5,3,62.6,55.0,1359,5.17,5.22,3.25
25077,2.11,4,4,2,62.2,58.0,13598,8.19,8.23,5.11
23823,1.09,5,5,8,61.6,55.0,11888,6.59,6.65,4.08
5533,0.92,4,5,2,61.8,58.0,3854,6.19,6.23,3.84
858,0.73,3,6,3,61.3,58.0,2871,5.76,5.83,3.55
47210,0.64,2,7,3,57.7,57.0,1838,5.69,5.75,3.3
5987,1.04,5,2,2,62.4,57.0,3953,6.48,6.46,4.04
20866,1.31,5,4,4,61.9,56.0,9085,7.08,7.05,4.37
40771,0.46,1,7,5,67.3,61.0,1166,4.81,4.71,3.21
53501,0.72,4,4,5,61.7,59.0,2685,5.71,5.66,3.51
595,0.82,1,5,3,64.9,58.0,2838,5.83,5.79,3.77
52996,0.73,5,2,5,61.1,56.0,2596,5.79,5.83,3.55
8824,1.03,3,7,2,61.8,60.0,4478,6.42,6.45,3.98
24239,1.9,5,3,4,61.7,55.0,12443,7.9,7.81,4.85
42085,0.42,5,3,8,61.7,55.0,1273,4.84,4.82,2.98
29071,0.34,4,7,4,59.3,59.0,687,4.55,4.59,2.71
43875,0.52,5,5,4,61.3,56.0,1451,5.14,5.2,3.17
9768,1.02,5,5,2,61.4,56.0,4662,6.5,6.47,3.98
14385,0.3,4,3,6,62.4,58.0,605,4.26,4.3,2.67
10188,1.14,4,5,2,62.9,59.0,4737,6.64,6.62,4.17
1955,0.7,2,7,4,64.1,59.0,3087,5.49,5.56,3.54
9140,0.93,3,6,3,62.5,58.0,4537,6.18,6.24,3.88
5663,0.91,3,3,5,62.7,63.0,3881,6.1,6.03,3.8
15884,1.0,4,5,4,62.6,60.0,6352,6.29,6.37,3.96
7928,0.93,5,3,3,61.7,55.0,4317,6.26,6.29,3.87
14814,1.12,3,7,3,62.2,59.0,5966,6.65,6.67,4.14
7848,0.9,5,7,3,60.7,57.0,4304,6.23,6.16,3.76
2519,0.76,5,5,4,61.0,55.0,3201,5.92,5.89,3.6
39626,0.3,5,1,4,61.9,56.0,491,4.3,4.33,2.67
38441,0.38,5,6,5,62.1,57.0,1027,4.62,4.65,2.88
7542,1.01,3,6,2,63.3,58.0,4244,6.36,6.3,4.01
7878,0.9,4,4,4,61.5,60.0,4309,6.16,6.13,3.78
43932,0.3,5,2,6,62.0,56.0,515,4.29,4.32,2.67
4713,0.31,5,7,3,62.4,53.0,571,4.33,4.35,2.71
35101,0.3,5,5,8,60.9,56.0,886,4.33,4.37,2.65
32810,0.34,5,7,4,62.3,55.0,805,4.45,4.48,2.78
27693,0.41,5,1,5,62.7,54.0,648,4.75,4.79,2.99
25033,0.34,5,5,4,62.2,55.0,641,4.47,4.5,2.79
24396,2.11,1,4,2,65.0,56.0,12633,8.06,8.01,5.22
17600,1.18,5,7,3,61.9,55.0,7087,6.76,6.8,4.2
25065,2.01,2,2,3,64.1,62.0,13587,7.94,7.85,5.06
29852,0.3,3,7,4,62.9,59.0,710,4.22,4.27,2.67
31587,0.35,5,6,4,62.2,56.0,767,4.51,4.53,2.81
11954,1.03,4,3,3,59.5,58.0,5134,6.64,6.58,3.93
22090,1.58,3,2,5,61.8,57.0,10112,7.5,7.56,4.64
45888,0.54,5,1,6,61.6,57.0,1720,5.25,5.23,3.23
9236,1.01,3,3,3,63.0,60.0,4559,6.33,6.36,4.0
27942,0.23,3,4,6,62.6,54.0,431,3.91,3.95,2.46
25160,2.04,4,1,4,63.0,58.0,13734,8.02,7.99,5.04
20581,1.78,4,1,2,62.6,58.0,8889,7.78,7.72,4.85
46438,0.58,5,5,5,61.9,54.0,1772,5.33,5.37,3.31
29261,0.31,4,4,4,61.0,56.0,698,4.37,4.35,2.66
14119,1.04,4,5,3,62.5,60.0,5724,6.46,6.43,4.03
20668,1.14,5,5,5,61.1,55.0,8953,6.74,6.78,4.13
5438,0.86,5,6,2,61.8,57.0,3828,6.1,6.13,3.78
13296,1.03,5,7,2,60.5,58.0,5491,6.52,6.58,3.96
23885,1.52,4,3,6,61.2,58.0,11979,7.48,7.41,4.56
28913,0.3,3,3,7,63.0,56.0,684,4.24,4.27,2.68
15604,1.38,5,1,3,61.8,56.0,6260,7.17,7.14,4.42
40387,0.42,5,7,5,61.8,56.0,1132,4.82,4.86,2.99
28729,0.31,5,6,4,61.6,56.0,680,4.37,4.4,2.7
9015,1.2,3,2,2,60.3,57.0,4514,6.88,6.95,4.17
34415,0.3,5,4,8,61.2,57.0,863,4.35,4.38,2.67
17432,1.29,4,3,4,62.4,57.0,6987,6.98,6.92,4.34
23572,1.28,5,5,5,61.7,55.0,11580,7.01,6.98,4.32
14875,0.92,5,4,4,62.0,57.0,5989,6.21,6.24,3.86
10954,1.03,5,4,3,61.6,57.0,4900,6.53,6.46,4.0
23050,1.23,3,4,7,61.2,55.8,11081,6.9,6.94,4.23
37975,0.4,3,3,5,63.4,58.0,1007,4.74,4.66,2.98
36113,0.42,4,6,3,61.5,61.0,926,4.87,4.82,2.98
43959,0.31,5,5,3,62.3,56.0,516,4.32,4.35,2.7
21403,1.57,5,1,6,61.4,57.0,9516,7.5,7.45,4.59
727,0.34,3,4,4,59.6,62.0,556,4.54,4.56,2.71
31799,0.42,5,2,5,62.0,55.0,773,4.83,4.85,3.0
14624,1.24,5,3,2,62.0,56.0,5902,6.9,6.87,4.27
42032,0.53,5,5,3,62.4,57.0,1268,5.18,5.21,3.24
22152,1.35,5,4,5,61.5,56.0,10193,7.12,7.15,4.39
8187,1.2,1,2,3,66.2,59.0,4368,6.55,6.47,4.31
23296,1.8,4,1,5,58.2,61.0,11329,8.07,7.95,4.66
331,0.71,5,4,4,61.3,56.0,2803,5.75,5.71,3.51
39921,0.41,5,7,6,61.1,56.0,1105,4.78,4.81,2.93
211,0.77,4,4,4,61.2,58.0,2780,5.9,5.93,3.62
52769,0.73,3,6,3,60.2,60.0,2564,5.81,5.86,3.51
35131,0.31,5,5,8,60.8,56.0,888,4.43,4.45,2.7
39233,0.38,4,7,5,61.9,60.0,1067,4.62,4.66,2.87
44272,0.52,5,6,4,61.7,57.0,1576,5.1,5.17,3.17
3551,1.07,2,5,1,64.3,59.0,3415,6.42,6.37,4.11
28813,0.41,5,2,4,61.5,55.0,683,4.79,4.83,2.96
34303,0.33,5,4,7,61.9,55.0,858,4.45,4.5,2.77
10732,0.33,4,2,4,60.6,58.0,594,4.47,4.44,2.7
19293,1.04,5,4,6,62.1,55.1,8012,6.5,6.51,4.04
16289,1.01,5,4,4,61.5,57.0,6516,6.49,6.45,3.98
13268,1.0,2,4,4,63.7,57.0,5484,6.32,6.28,4.01
4805,0.9,3,5,3,63.4,57.0,3699,6.06,6.11,3.86
42320,0.41,5,7,6,62.1,56.0,1295,4.76,4.78,2.96
48660,0.72,3,4,2,63.4,57.0,2001,5.67,5.71,3.61
2021,0.9,3,3,2,59.5,63.0,3105,6.31,6.26,3.74
31064,0.27,5,7,6,61.5,56.0,752,4.18,4.15,2.56
52776,0.73,3,2,6,62.3,58.0,2565,5.75,5.78,3.59
39367,0.36,4,4,8,62.5,60.0,1074,4.49,4.53,2.82
42406,0.57,4,3,3,59.3,58.0,1309,5.46,5.4,3.22
45056,0.58,4,6,3,62.7,58.0,1641,5.33,5.32,3.34
33781,0.32,3,4,7,61.9,58.0,842,4.36,4.39,2.71
24167,2.0,3,1,2,62.6,57.0,12342,7.95,7.99,4.99
12199,1.21,3,2,3,61.2,62.0,5190,6.81,6.84,4.18
31722,0.32,3,4,7,61.4,55.0,772,4.41,4.45,2.72
16434,1.02,5,4,5,62.2,57.0,6563,6.43,6.47,4.01
4881,0.76,5,5,6,60.9,57.0,3716,5.89,5.96,3.61
33679,0.3,5,6,6,61.1,57.0,837,4.34,4.36,2.65
11001,1.22,5,3,4,61.9,55.0,4914,6.88,6.83,4.24
49969,0.33,3,4,4,61.3,61.0,540,4.43,4.47,2.73
9918,1.13,4,3,3,62.1,58.0,4689,6.7,6.66,4.15
453,0.71,5,6,4,62.7,57.0,2817,5.66,5.64,3.54
9262,1.01,3,6,2,63.2,59.0,4561,6.38,6.34,4.02
42748,0.51,2,6,3,63.9,54.0,1343,5.05,5.09,3.24
3465,0.91,4,4,3,58.0,59.0,3392,6.45,6.38,3.72
50568,0.75,2,6,2,63.2,57.0,2278,5.76,5.82,3.66
51637,0.31,2,3,5,63.1,57.0,544,4.31,4.34,2.73
17081,1.32,3,2,3,62.1,57.0,6810,6.99,7.09,4.37
37008,0.33,5,3,7,62.2,55.0,965,4.44,4.4,2.75
23860,2.03,5,1,2,63.2,55.0,11951,7.99,8.03,5.06
29792,0.3,4,7,3,61.0,60.0,709,4.35,4.3,2.64
33199,0.3,4,4,6,62.9,58.0,819,4.29,4.26,2.69
33801,0.4,5,5,4,62.0,57.0,842,4.68,4.74,2.92
35609,0.31,4,4,6,60.5,58.0,907,4.43,4.39,2.67
26047,2.41,4,3,2,58.7,61.0,15248,8.85,8.76,5.17
44701,0.5,2,5,5,61.5,61.0,1613,5.01,5.07,3.1
37071,0.41,2,2,5,63.7,57.0,969,4.72,4.67,2.99
33731,0.39,5,6,4,60.5,56.0,839,4.75,4.77,2.88
2792,0.93,1,2,4,64.7,58.0,3258,6.09,6.06,3.93
53323,0.78,5,2,4,61.2,58.0,2652,5.88,5.92,3.61
36946,0.32,5,3,3,61.8,55.0,479,4.39,4.41,2.72
29903,0.39,5,5,3,61.8,55.0,711,4.66,4.71,2.9
24129,1.62,5,4,3,62.2,56.0,12295,7.48,7.53,4.67
8240,1.07,5,5,2,61.9,55.0,4374,6.53,6.58,4.06
8141,0.9,4,3,6,62.0,58.0,4355,6.16,6.13,3.81
39254,0.38,5,6,5,61.9,56.0,1069,4.67,4.63,2.88
